0.000000000,0.500000000
0.000007999,0.500000000
0.000008000,-0.500000000
0.000031999,-0.500000000
0.000032000,-0.500000000
0.000039999,-0.500000000
0.000040000,0.500000000
0.000047999,0.500000000
0.000048000,-0.500000000
0.000071999,-0.500000000
0.000072000,-0.500000000
0.000079999,-0.500000000
0.000080000,0.500000000
0.000087999,0.500000000
0.000088000,-0.500000000
0.000111999,-0.500000000
0.000112000,-0.500000000
0.000119999,-0.500000000
0.000120000,0.500000000
0.000127999,0.500000000
0.000128000,-0.500000000
0.000151999,-0.500000000
0.000152000,-0.500000000
0.000159999,-0.500000000
0.000160000,0.500000000
0.000167999,0.500000000
0.000168000,-0.500000000
0.000191999,-0.500000000
0.000192000,-0.500000000
0.000199999,-0.500000000
0.000200000,0.500000000
0.000207999,0.500000000
0.000208000,-0.500000000
0.000231999,-0.500000000
0.000232000,-0.500000000
0.000239999,-0.500000000
0.000240000,0.500000000
0.000247999,0.500000000
0.000248000,-0.500000000
0.000271999,-0.500000000
0.000272000,-0.500000000
0.000279999,-0.500000000
0.000280000,0.500000000
0.000287999,0.500000000
0.000288000,-0.500000000
0.000311999,-0.500000000
0.000312000,-0.500000000
0.000319999,-0.500000000
0.000320000,0.500000000
0.000327999,0.500000000
0.000328000,-0.500000000
0.000351999,-0.500000000
0.000352000,-0.500000000
0.000359999,-0.500000000
0.000360000,0.500000000
0.000367999,0.500000000
0.000368000,-0.500000000
0.000391999,-0.500000000
0.000392000,-0.500000000
0.000399999,-0.500000000
0.000400000,0.500000000
0.000407999,0.500000000
0.000408000,-0.500000000
0.000431999,-0.500000000
0.000432000,-0.500000000
0.000439999,-0.500000000
0.000440000,0.500000000
0.000447999,0.500000000
0.000448000,-0.500000000
0.000471999,-0.500000000
0.000472000,-0.500000000
0.000479999,-0.500000000
0.000480000,0.500000000
0.000487999,0.500000000
0.000488000,-0.500000000
0.000511999,-0.500000000
0.000512000,-0.500000000
0.000519999,-0.500000000
0.000520000,0.500000000
0.000527999,0.500000000
0.000528000,-0.500000000
0.000551999,-0.500000000
0.000552000,-0.500000000
0.000559999,-0.500000000
0.000560000,0.500000000
0.000567999,0.500000000
0.000568000,-0.500000000
0.000591999,-0.500000000
0.000592000,-0.500000000
0.000599999,-0.500000000
0.000600000,0.500000000
0.000607999,0.500000000
0.000608000,-0.500000000
0.000631999,-0.500000000
0.000632000,-0.500000000
0.000639999,-0.500000000
0.000640000,0.500000000
0.000647999,0.500000000
0.000648000,-0.500000000
0.000671999,-0.500000000
0.000672000,-0.500000000
0.000679999,-0.500000000
0.000680000,0.500000000
0.000687999,0.500000000
0.000688000,-0.500000000
0.000711999,-0.500000000
0.000712000,-0.500000000
0.000719999,-0.500000000
0.000720000,0.500000000
0.000727999,0.500000000
0.000728000,-0.500000000
0.000751999,-0.500000000
0.000752000,-0.500000000
0.000759999,-0.500000000
0.000760000,0.500000000
0.000767999,0.500000000
0.000768000,-0.500000000
0.000791999,-0.500000000
0.000792000,-0.500000000
0.000799999,-0.500000000
0.000800000,0.500000000
0.000807999,0.500000000
0.000808000,-0.500000000
0.000831999,-0.500000000
0.000832000,-0.500000000
0.000839999,-0.500000000
0.000840000,0.500000000
0.000847999,0.500000000
0.000848000,-0.500000000
0.000871999,-0.500000000
0.000872000,-0.500000000
0.000879999,-0.500000000
0.000880000,0.500000000
0.000887999,0.500000000
0.000888000,-0.500000000
0.000911999,-0.500000000
0.000912000,-0.500000000
0.000919999,-0.500000000
0.000920000,0.500000000
0.000927999,0.500000000
0.000928000,-0.500000000
0.000951999,-0.500000000
0.000952000,-0.500000000
0.000959999,-0.500000000
0.000960000,0.500000000
0.000967999,0.500000000
0.000968000,-0.500000000
0.000991999,-0.500000000
0.000992000,-0.500000000
0.000999999,-0.500000000
0.001000000,0.500000000
0.001007999,0.500000000
0.001008000,-0.500000000
0.001031999,-0.500000000
0.001032000,-0.500000000
0.001039999,-0.500000000
0.001040000,0.500000000
0.001047999,0.500000000
0.001048000,-0.500000000
0.001071999,-0.500000000
0.001072000,-0.500000000
0.001079999,-0.500000000
0.001080000,0.500000000
0.001087999,0.500000000
0.001088000,-0.500000000
0.001111999,-0.500000000
0.001112000,-0.500000000
0.001119999,-0.500000000
0.001120000,0.500000000
0.001127999,0.500000000
0.001128000,-0.500000000
0.001151999,-0.500000000
0.001152000,-0.500000000
0.001159999,-0.500000000
0.001160000,0.500000000
0.001167999,0.500000000
0.001168000,-0.500000000
0.001191999,-0.500000000
0.001192000,-0.500000000
0.001199999,-0.500000000
0.001200000,0.500000000
0.001207999,0.500000000
0.001208000,-0.500000000
0.001231999,-0.500000000
0.001232000,-0.500000000
0.001239999,-0.500000000
0.001240000,0.500000000
0.001247999,0.500000000
0.001248000,-0.500000000
0.001271999,-0.500000000
0.001272000,-0.500000000
0.001279999,-0.500000000
0.001280000,0.500000000
0.001287999,0.500000000
0.001288000,-0.500000000
